ID,timestamp,durantion,consumedDisk,consumedCPUrate,parentJob,hostMachine
trSYbo1BaEbijOdeTCQO1n1a2jZjA157MJEZ3s5RfYNLY76joAXIvDn6wGW,2017-10-31 13:01:25.072,-1872738524,0.7356329,0.94427073,ufmQs7mfge8IdGfLfTTXtBeGaDNLPns3dWfTY76ncYzRMnWShzGwnl2TvmDbfVd,pNlDrCgq8hhdXl2XZ5qwFGqNFOBTPEcvWOGYJiFdH39V8xV5dMYT1RXOuFE1v
8WoEzordVBW0TKHwsedMaNbzZZvNzgL5CTdenZkpUwZOLddD66cvdTmol7pCVIlZovc,2017-10-31 13:01:25.072,-1655420916,0.6297993,0.5338485,ufmQs7mfge8IdGfLfTTXtBeGaDNLPns3dWfTY76ncYzRMnWShzGwnl2TvmDbfVd,wk8avkhllFxAjJDUqV1982qstVFUiul2CwaaOmYJDRTQatdUpK30d8jT4hxcSx8
vPXci1gRHgLB18UNVV50LRHe51U43c0JeGZnZLzAICFmRYVu2yPk4OiixKiDto,2017-10-31 13:01:25.072,47139148,0.47048277,0.081781864,ufmQs7mfge8IdGfLfTTXtBeGaDNLPns3dWfTY76ncYzRMnWShzGwnl2TvmDbfVd,lUqYfqToV80heOb0QcdP4EzzYetQWOuVN5QWTg6jTfU0Xro7JkMsC9b1wrPrymrTg
WDBSbPdV5RQc72nJKSzlbWApQwLZfQC5Hf8PB3moc6lDzidL9XZ6HdS4kbJJsw5uHl,2017-10-31 13:01:25.073,1323784208,0.76993763,0.092938066,ufmQs7mfge8IdGfLfTTXtBeGaDNLPns3dWfTY76ncYzRMnWShzGwnl2TvmDbfVd,85zBwLvy5nuva2Zu9RmPSAuT36cDZkvgGsleRhRWdCUmbbX2kcO1CTffoXSSr4rxg
sGuTrMjBEbBZsTgNPMyRBpGSYyY7nDNnqNZiETvEHG4oR4l3PsBoZqd4lhU0CXeXzyvQPk,2017-10-31 13:01:25.073,-912713868,0.4757862,0.21716672,ufmQs7mfge8IdGfLfTTXtBeGaDNLPns3dWfTY76ncYzRMnWShzGwnl2TvmDbfVd,v112G3rfA9b2bDnHTN7G7RckoBVG370vHdfy2h0b4qPyteFXNwCv0ucv3bs61PXl49XeGx
3ZEShj2fTaeMhLlj9Js7acUzMZhMNLiMtBti8rLQFRaSjhjoTRfO13YemgKdOl1,2017-10-31 13:01:25.073,-1792222556,0.726536,0.37044436,ufmQs7mfge8IdGfLfTTXtBeGaDNLPns3dWfTY76ncYzRMnWShzGwnl2TvmDbfVd,9Ond1JDvIg1GPQppcR3Eqqyigi0TlvEBQrBrRTyNd1ev9QzjTlg39Wya3ffVLJcpfo2
SYUVEM1fvnAPd25vZ7uVPfWVFYAuHmcZ4ZWwLvgqKqi1Mrx6XeLXXfZPK6,2017-10-31 13:01:25.073,342023632,0.33882892,0.42538327,ufmQs7mfge8IdGfLfTTXtBeGaDNLPns3dWfTY76ncYzRMnWShzGwnl2TvmDbfVd,d8sDKAnW8Uf9ALALQZ5KzpHCHgQKAB2VPpTGIJrYt4rkN4gm7QCUZ6hBqaay74myS
LOLOuEVdkAh0Tg1i7803R0aFMJdRQXvSujRc6VAzHwFNnYXzjpUsn8t7QAdevHnVrbr5Z,2017-10-31 13:01:25.074,-713400748,0.5883629,0.1808778,YMXbIcXV9WrYT1k9nC2AXSErV0GauXUG848AVFLANvtOIptj2ViPXLMXygBxokoOcj1uz,LgKpiInqGes06tO7DQTggSuknQsrc3MAK3fNqW0Sdm02vuKDMgBYidz9448384g
ZW9iD4fZwzdMsjEA4w7uwk477TIt2a5k6VuLx9aM8k6YnPMYEmLyD1upskBnjM,2017-10-31 13:01:25.074,-407818016,0.8931555,0.796877,YMXbIcXV9WrYT1k9nC2AXSErV0GauXUG848AVFLANvtOIptj2ViPXLMXygBxokoOcj1uz,biEmRPOVQc9HUulsQkF6XeNYOXX7RlfmEOfsSI7TXlOAWuXFkeriHGHI8Ry2MJ5
KOWd9WtvkatHrtjpbe5RnE2zwwzbzAoUxYOx0llwMfbkIBxUEoo8CVh5z8EeUp,2017-10-31 13:01:25.074,-1890618968,0.9180283,0.1054554,YMXbIcXV9WrYT1k9nC2AXSErV0GauXUG848AVFLANvtOIptj2ViPXLMXygBxokoOcj1uz,AJTkEzA98dsxsrhAfPdrfkPqi4GpC2hfVDN0rpQeTw8P9kb1cNn3d2BbFPW
pIGW1c5OPXyMcmN2kUowaO0WscMtzcAkY2dbrSycdxO3az7hcqRvCimvjnNIo,2017-10-31 13:01:25.075,1645560892,0.9833355,0.74161136,YMXbIcXV9WrYT1k9nC2AXSErV0GauXUG848AVFLANvtOIptj2ViPXLMXygBxokoOcj1uz,hZXAH2Ic0QeVaoUf0Y6Nq7KOKQgUi1voWiPqFYSYh1A9GNWWSwusdcYjkaf2nDWH6qhAlH
E9PNtijkFhWX9g6Gdg7ArJvb5ZNIFeK5CrqRd3WsUXvsIrau3GhxWhLH0mw0Pmg7M3T5,2017-10-31 13:01:25.075,1966768760,0.9959662,0.65615135,YMXbIcXV9WrYT1k9nC2AXSErV0GauXUG848AVFLANvtOIptj2ViPXLMXygBxokoOcj1uz,3Q0bkJhWhv0CKusguvhiAZHtZCallGxVganaTrHah5b685SrHLXUCXPWB4tR5
Myp7YuIcbvIpCFB1TBjAa87HyO3LPRnTWhFZKFcuWEpZFf4RBWVz1zaiJaab,2017-10-31 13:01:25.075,-359803780,0.07154405,0.5555035,YMXbIcXV9WrYT1k9nC2AXSErV0GauXUG848AVFLANvtOIptj2ViPXLMXygBxokoOcj1uz,2cNubOJuNb4JiXM4ebeQhWSnu4aZgaT7rwuUNGRR82xOJtQDm3eNNSLKRj
HORDjZGY5ZfUnbS5spVGnTvRKayDSPZmTkbR9uYGXlYFswm57j4RunNelI37H1aaBzG,2017-10-31 13:01:25.075,-260709200,0.7395812,0.9450525,YMXbIcXV9WrYT1k9nC2AXSErV0GauXUG848AVFLANvtOIptj2ViPXLMXygBxokoOcj1uz,FgGKOnjOWqhp60cHyNiepT2JZQ6jL9k5R213lepQpgItQBaK2UnQT3wxQ7c2
607G0jnFTdKh3LbN39dFdQD7zfS7M342nxblLkTcYiIx1x0hU7C6kKL7fwTVVF0,2017-10-31 13:01:25.076,154557356,0.36943257,0.60219336,gDO0Sp1iFdWCUxyKc1pj7YcBhoJoOGhQQAPhp2fAdSqxWQJRupatnFoLUx1,ZYj1t5uk6cFIHiL96sqQhLKfvXM9cn2c5YHbHgnOUHgYDz5tyIWE7ai1gh8FQ8Rf5C88W
WzxgzbEAIQtZzOi9jWpbvSxLg5brL31F9g2jgVla4mMD62Jn19lkU3uofAqm7qdmWe,2017-10-31 13:01:25.076,1703126116,0.49076396,0.194273,gDO0Sp1iFdWCUxyKc1pj7YcBhoJoOGhQQAPhp2fAdSqxWQJRupatnFoLUx1,YVXNJdApaGFuOOzGLIDvJfwSoVMK1sgOlueNhxlPse18EVzKT6VjhQ03iLP6hR0Ujxf0
dXJIg0LAVbyVmJGXlzYnaK7EmaoPIUI3jvSEVQi3rMM6w3xhoTpzLi6whCxHLoM,2017-10-31 13:01:25.076,-646849540,0.6438177,0.3045233,gDO0Sp1iFdWCUxyKc1pj7YcBhoJoOGhQQAPhp2fAdSqxWQJRupatnFoLUx1,zy6LwjEg0Y4mJkUfwV5zIqWya6ALPYTPx1eZxSWSfmFnKXwskcLCNKarJHxZ
cHJQPOq5Z1cyxewd2ec2YS9OpIIBhjZNPhtSD5OiRWvXDIJv5x4wrnft4z0th8,2017-10-31 13:01:25.076,-1082169300,0.028229892,0.614049,gDO0Sp1iFdWCUxyKc1pj7YcBhoJoOGhQQAPhp2fAdSqxWQJRupatnFoLUx1,GRmUnbuNHbBVPbNPf5piOzGp0SFmJu1JoyGRu1pYtwC6Lmu38ShEucbW32aE9H
ADtYGOuFBHnMXEX3VoaLTQYG5VBZFAyHqLt4ais2gZkVAvIlabPWjJjR4T04HQCTh0xa9,2017-10-31 13:01:25.077,-1292477376,0.5782966,0.08881354,gDO0Sp1iFdWCUxyKc1pj7YcBhoJoOGhQQAPhp2fAdSqxWQJRupatnFoLUx1,FgGKOnjOWqhp60cHyNiepT2JZQ6jL9k5R213lepQpgItQBaK2UnQT3wxQ7c2
GWkgwoqT9sntILPqB6quHGSyXcds73UL07saMBULstewBmtn1IZyrgf0zK6xDfL3PqQ4dY,2017-10-31 13:01:25.077,-1615646828,0.5851793,0.9407918,gDO0Sp1iFdWCUxyKc1pj7YcBhoJoOGhQQAPhp2fAdSqxWQJRupatnFoLUx1,dATSbxk0sbEQKUNNzSoVhpJ1qxEN9A6JnqNlRxJJfzBwkAZOB3vjsPlhGkQjUqn
yySJEPWl11q6XJi08Jd26TAHQKKMj7dcEFIjgIJHmRg4aBVqn2P8Fmla8Oa57m9D,2017-10-31 13:01:25.077,2031967636,0.4407828,0.009465992,gDO0Sp1iFdWCUxyKc1pj7YcBhoJoOGhQQAPhp2fAdSqxWQJRupatnFoLUx1,HHHlSo63PvVpGM6mVoqHge71Nckpy3QxEuS9ofaJuIANIVkNhCy2pcjgOXp9hyAW0RJp
dqqGhPgnHTrMkgUumuR9oA2VzQk0ZpMp5Obt9LUZhIGEZyIy5IfHo53hO7wLJDeIO,2017-10-31 13:01:25.077,1147228820,0.04993832,0.20611572,gDO0Sp1iFdWCUxyKc1pj7YcBhoJoOGhQQAPhp2fAdSqxWQJRupatnFoLUx1,lUqYfqToV80heOb0QcdP4EzzYetQWOuVN5QWTg6jTfU0Xro7JkMsC9b1wrPrymrTg
25rKgzH30nkJVLt1QKl2XCEH9QoVJREOnxwfx5nFfMA6k0fKniaTBEW6BqfQLIs,2017-10-31 13:01:25.077,-686543444,0.122519135,0.62613887,ev46w3UO9mNJ7KwT8vvkB5aoSKmrXpFzJraYt6245ivg9PxREOsfTBcVJSGLqOZAWj,FgGKOnjOWqhp60cHyNiepT2JZQ6jL9k5R213lepQpgItQBaK2UnQT3wxQ7c2
urWllHu84qYQcfM6uvr31Ll26Zze9uDwyIM5JU9nDZ38dmDbRLfD4FeTKFXOf8seLJw,2017-10-31 13:01:25.078,-1162746868,0.61108273,0.25530672,ev46w3UO9mNJ7KwT8vvkB5aoSKmrXpFzJraYt6245ivg9PxREOsfTBcVJSGLqOZAWj,4Uxe7EUjdXuywPQ79JqjK6yGG9v6YsuTcNDZu6OnOSKiWDlpI6MPYFsHoAyR92FAZ4xam
avfDwKPe7J66SeAUDrNpoO5QNvvl97XuSHkyU0N0I1dpec0OyNshyNBvhgnpcpV0mefeR,2017-10-31 13:01:25.078,1320910944,0.47337145,0.24089873,ev46w3UO9mNJ7KwT8vvkB5aoSKmrXpFzJraYt6245ivg9PxREOsfTBcVJSGLqOZAWj,hZXAH2Ic0QeVaoUf0Y6Nq7KOKQgUi1voWiPqFYSYh1A9GNWWSwusdcYjkaf2nDWH6qhAlH
MMqrB932oGgaKmiTSOALSo1yteJLEIPo0UsDRLimUFBZfkk0jwGP3Sg4gMcxy1jFSqjT,2017-10-31 13:01:25.078,-2045554808,0.72801566,0.58916986,ev46w3UO9mNJ7KwT8vvkB5aoSKmrXpFzJraYt6245ivg9PxREOsfTBcVJSGLqOZAWj,pNlDrCgq8hhdXl2XZ5qwFGqNFOBTPEcvWOGYJiFdH39V8xV5dMYT1RXOuFE1v
AhrPgHqTAmbnDcDWhkeDEvZhjna4B8ZI0xWGYpXCkFvOUtWoNOiAixTYUMKSkiE,2017-10-31 13:01:25.078,805946224,0.49146146,0.3029089,ev46w3UO9mNJ7KwT8vvkB5aoSKmrXpFzJraYt6245ivg9PxREOsfTBcVJSGLqOZAWj,HAkB3rCpZ0GOISI3weN7qjelZ5mqhQPWVAuA3yqGRZpLu9O2PCcWrigHYSUq3
mow5WNedwFwAMTrRXFP9V8onlfOYdvNVk6043cHZZKHYlx5IQdMyTFNHRmyFh,2017-10-31 13:01:25.078,-931440548,0.62091684,0.47329122,ev46w3UO9mNJ7KwT8vvkB5aoSKmrXpFzJraYt6245ivg9PxREOsfTBcVJSGLqOZAWj,rnTn0N5YwbFVgen7ST6hfafbQgbUD9mdNmUGAbf8CPMLeazSRar9EZFa3dI7ZrzB9BJc
3SdZWZxf3L1dzofDFgWB78fuz658PuIROe5nHts6kfwouvnWZjuYtEFDheJaMhg4mwx,2017-10-31 13:01:25.078,1403679928,0.5013322,0.3734513,ev46w3UO9mNJ7KwT8vvkB5aoSKmrXpFzJraYt6245ivg9PxREOsfTBcVJSGLqOZAWj,2cNubOJuNb4JiXM4ebeQhWSnu4aZgaT7rwuUNGRR82xOJtQDm3eNNSLKRj
KhXSfxpS2OLhQ6g72HmgzO5nAdtlpPpspLjwHsIADNdXEmPk5vRTX8MJpN09,2017-10-31 13:01:25.079,107895052,0.7856373,0.45534194,ev46w3UO9mNJ7KwT8vvkB5aoSKmrXpFzJraYt6245ivg9PxREOsfTBcVJSGLqOZAWj,OXit92Ih5ytyadM0T9htBwXsNF3nprHdKyGPoF2ECqxJM1EvbamWA8HTQVw4AnU
DDdSGlQ59qMCrWRnFCtYFd13WKLKa0PKnVDnUeQnqwp5crFVdksAJKnAhP6O,2017-10-31 13:01:25.079,707505792,0.778705,0.7113013,ev46w3UO9mNJ7KwT8vvkB5aoSKmrXpFzJraYt6245ivg9PxREOsfTBcVJSGLqOZAWj,Mx7igPKShS8UoNVrT7HTHJwcrvUKxZRGyaK87XEZOXITdqfMhGXRwkilmSlQXbeQ7Q6i
qtSZfzSLdJqp0hwYlKINhNObqOWhTJIhMJ9CBfofjEAVzlhSHRIXRpK2lwsgLOyauvh,2017-10-31 13:01:25.079,730222832,0.365534,0.37953293,eppQJj3bB1JiN09VwPshGiJAoLk64TrULleYD77w1IoKZ4FzrtbKiHE2qjlR5r,xOzR8cwOdfh3WbIhZejgixAshYVHmCCFTwcOfmF8FwftjzTjBlIFJNG3bYBE
39iMYoQBgA96abacXKLW2SINZCbtjFZiplWIvJUDwNlXBABkEmsOVMA23kM,2017-10-31 13:01:25.079,1521873204,0.08655214,0.83008873,eppQJj3bB1JiN09VwPshGiJAoLk64TrULleYD77w1IoKZ4FzrtbKiHE2qjlR5r,xOzR8cwOdfh3WbIhZejgixAshYVHmCCFTwcOfmF8FwftjzTjBlIFJNG3bYBE
1gb9YRbR9Ps2V8uurpxwKLagUtkdKDExYF5XFlWq2oDctRtLWV65IK4LlPRZuVb,2017-10-31 13:01:25.079,1816183772,0.85936224,0.07329357,eppQJj3bB1JiN09VwPshGiJAoLk64TrULleYD77w1IoKZ4FzrtbKiHE2qjlR5r,hFk1B3MVaNhyET1y8V0SSIkDU2IDytxPtQQHKS4fdxZZJ2CbzLz9FOuTKl
6DP0P9Kj8BAjb6nd1NoXM01xYojjfYbBmLdM6rNVXkUNyJsMyAn1bVdb1ts486,2017-10-31 13:01:25.08,-1349163012,0.4953767,0.8675775,eppQJj3bB1JiN09VwPshGiJAoLk64TrULleYD77w1IoKZ4FzrtbKiHE2qjlR5r,OXit92Ih5ytyadM0T9htBwXsNF3nprHdKyGPoF2ECqxJM1EvbamWA8HTQVw4AnU
olap6SrzW8eAwp0vuM3YVGBzv2wlOUe3jfxo8HtdAc5V3QVxmd7xzqvLXjrToov,2017-10-31 13:01:25.08,2125897400,0.47121364,0.8003087,eppQJj3bB1JiN09VwPshGiJAoLk64TrULleYD77w1IoKZ4FzrtbKiHE2qjlR5r,Ncjp0Oy5HbIAMBW3j6IElRAXhDrMzkhttxJfMUp4SYVYHCxHoOgIe7hJpSBCGWaxYzU
8dpYkNrA2wec9RNs4R6u1wB6sjxK9gNYjsXyW3ajhDYvhLF2qyTvubRDK2JhTLg237,2017-10-31 13:01:25.08,-999582060,0.5416734,0.1332342,eppQJj3bB1JiN09VwPshGiJAoLk64TrULleYD77w1IoKZ4FzrtbKiHE2qjlR5r,qu9uNvfwXnBufbjTyg9jWApTN6ZRXsKAPdYkMf67syNsUq2EfaUBpvKsN6x
CePLn4QJyfav8mAUTmsRMpeS3YWJsm23rYyJqMhngG8FS6bhkC5qNK7hzVmfXojU1N,2017-10-31 13:01:25.08,1477438556,0.036774576,0.77925724,eppQJj3bB1JiN09VwPshGiJAoLk64TrULleYD77w1IoKZ4FzrtbKiHE2qjlR5r,yaAvGKsXzn7TrrB0yoIkbfIlydT4MHnBdc61bDPhffa9lYscKGApvNV34MNbMp4T
WoaF1zks1YbA5b7Tsh7P6hSvJnAmaNUNlwsbHd01m2g4BFf07IX9B1GV1nQ3,2017-10-31 13:01:25.08,640692316,0.10827118,0.5172572,sFPvc6MaVNOmP42ChCDIiamZL7zhIuVHfkOcq6YMArODppCCD1oh9GY1tTRU,bP1tbfHY69s2W6rqKtBiyXhw6vDr7t5uRylELoaA3MFKqmAHjTiYwX36y6uCT5Wf
30Qoyl2JXahvOU1IR5PC6wAStk4SIghXFTbNGZAqBXHpF2c0Oq3L4D9KKN20A,2017-10-31 13:01:25.081,-31777400,0.05958563,0.30590266,sFPvc6MaVNOmP42ChCDIiamZL7zhIuVHfkOcq6YMArODppCCD1oh9GY1tTRU,HAkB3rCpZ0GOISI3weN7qjelZ5mqhQPWVAuA3yqGRZpLu9O2PCcWrigHYSUq3
nyEkMLQszRns0jiqLAHLlXh8t4K5H08KrBVdVfBhyJhdyIDwuDShQCzjdkdsc4zXmlkP,2017-10-31 13:01:25.081,-1137685924,0.9656598,0.12406361,sFPvc6MaVNOmP42ChCDIiamZL7zhIuVHfkOcq6YMArODppCCD1oh9GY1tTRU,LgKpiInqGes06tO7DQTggSuknQsrc3MAK3fNqW0Sdm02vuKDMgBYidz9448384g
Hsk8V19JskkwEwa2juNHdab15RxzIjCsMOIK6SLTLlAfW2VLyacPiG4EQtYWF9n,2017-10-31 13:01:25.081,2094766692,0.18141371,0.16743547,sFPvc6MaVNOmP42ChCDIiamZL7zhIuVHfkOcq6YMArODppCCD1oh9GY1tTRU,TFxkMPfwIfi9N3XO5LZdQqMHqxMVsuq42xp0BLJcegzaRVhtpI7b3t2rdJTQ
7kCkdN7tDkHSFXKQqVb06MIcGnP9OunX3yY36R9ntbwqwoFbqwEYhr5Rs9EDL2DNAKBxkL,2017-10-31 13:01:25.081,176726016,0.77051187,0.47989547,sFPvc6MaVNOmP42ChCDIiamZL7zhIuVHfkOcq6YMArODppCCD1oh9GY1tTRU,mUQLnu1Xk6yTFbuZik3QtcawzMnSEyJcXugZEF4PqMzh8JW3aXE6IKcCGE7Spdj8uk6p
0JrtsTFrcPPczq1G9XE5QVxMAAhoobcRwIgfCvGBUNbyvWNHIx4fHvQLMeuRK,2017-10-31 13:01:25.081,319645840,0.3098817,0.74951893,sFPvc6MaVNOmP42ChCDIiamZL7zhIuVHfkOcq6YMArODppCCD1oh9GY1tTRU,mUQLnu1Xk6yTFbuZik3QtcawzMnSEyJcXugZEF4PqMzh8JW3aXE6IKcCGE7Spdj8uk6p
2A6izdNlHUjHEXHIxTL7OQtxbDpIzi0CQBeZKbJzzHUISu2COoPaQqcSyVRPn3zbdja,2017-10-31 13:01:25.081,-1613708764,0.16689932,0.07244861,sFPvc6MaVNOmP42ChCDIiamZL7zhIuVHfkOcq6YMArODppCCD1oh9GY1tTRU,Ncjp0Oy5HbIAMBW3j6IElRAXhDrMzkhttxJfMUp4SYVYHCxHoOgIe7hJpSBCGWaxYzU
wyqld8nD6zx6D1q4WxXVxf7Ete0tImHBDfuWMrfn1FT8G77yTC1ejz7n4nop1GxMA8cVZZ,2017-10-31 13:01:25.081,-380130676,0.37360156,0.78759885,sFPvc6MaVNOmP42ChCDIiamZL7zhIuVHfkOcq6YMArODppCCD1oh9GY1tTRU,aBedBXa9Na5pQZHFuri8D1s62uzpX3dSRSUeluFhX5VggR9XYAjEicvosmVS
jqM4x99re1gpIoSCPrjCzhHcU8CTkNwJUq3fw9pp4vsSmmdTqKWleUQHNxXOyXvtYDf,2017-10-31 13:01:25.081,2016884336,0.6300278,0.68029726,TmV2Uy7670LsgLI2xK6rHm4JLl6VzrTFEBr2FGZNTBZXDdcOpGTNa2hdKFIr9ea,mAH1FlGvQYXCwGS0NMLmxZhY6op7ZNJHfm8GlhRZWFQKid3VYtArjzDlOAqh
VovPsUP1Eo0RCA3nWDN5tOGRWaGFF8vaBmsx1wk5YwijSWsYMW7WM95M07X09v,2017-10-31 13:01:25.082,137792180,0.23030323,0.64628166,TmV2Uy7670LsgLI2xK6rHm4JLl6VzrTFEBr2FGZNTBZXDdcOpGTNa2hdKFIr9ea,4Uxe7EUjdXuywPQ79JqjK6yGG9v6YsuTcNDZu6OnOSKiWDlpI6MPYFsHoAyR92FAZ4xam
r1cl9fqaoxz2HQBdY6sdiLR1vY5leRCujmpHEJ4VKbBFzAutfjNf8OyIAFDxW7mgO14Pm,2017-10-31 13:01:25.082,436137980,0.2646739,0.73996973,TmV2Uy7670LsgLI2xK6rHm4JLl6VzrTFEBr2FGZNTBZXDdcOpGTNa2hdKFIr9ea,xOzR8cwOdfh3WbIhZejgixAshYVHmCCFTwcOfmF8FwftjzTjBlIFJNG3bYBE
b3WZx9etSfiy9c6XSW3pAEfrZmPh7dYjpk4YHBizfsA0iJEP5I2gRH8ZXsj4,2017-10-31 13:01:25.082,606212584,0.47618395,0.4486339,TmV2Uy7670LsgLI2xK6rHm4JLl6VzrTFEBr2FGZNTBZXDdcOpGTNa2hdKFIr9ea,2cNubOJuNb4JiXM4ebeQhWSnu4aZgaT7rwuUNGRR82xOJtQDm3eNNSLKRj
f0dMybc4LruM2tvMdCnGaGWrTYoGEClTpiRcDinsG6RRNWlV2J6TrM0N1UBmV,2017-10-31 13:01:25.082,-1939935512,0.32864547,0.36823738,TmV2Uy7670LsgLI2xK6rHm4JLl6VzrTFEBr2FGZNTBZXDdcOpGTNa2hdKFIr9ea,3Q0bkJhWhv0CKusguvhiAZHtZCallGxVganaTrHah5b685SrHLXUCXPWB4tR5
uCJLc69KZxCGc5xJr7Eem0IGqm2B0oNfBedGtkybfpPmirephcYLP6ylV2d7GV66qX,2017-10-31 13:01:25.082,-1508067508,0.8299232,0.2790438,TmV2Uy7670LsgLI2xK6rHm4JLl6VzrTFEBr2FGZNTBZXDdcOpGTNa2hdKFIr9ea,FgGKOnjOWqhp60cHyNiepT2JZQ6jL9k5R213lepQpgItQBaK2UnQT3wxQ7c2
3QOxB0yRwC0GyFe5ZXgZ1C0ugvfAmPSmjVaYumDpHcx8N7XUlDOaIGHgG7,2017-10-31 13:01:25.082,-1140901192,0.17596859,0.12810564,TmV2Uy7670LsgLI2xK6rHm4JLl6VzrTFEBr2FGZNTBZXDdcOpGTNa2hdKFIr9ea,mUQLnu1Xk6yTFbuZik3QtcawzMnSEyJcXugZEF4PqMzh8JW3aXE6IKcCGE7Spdj8uk6p
ZxrzkJWezQ4C8LLao6MCqDMP6Jd9de8IfSKx1GLl0U6Uuw5q3qU4jUKXR19wX2J4Vp1,2017-10-31 13:01:25.082,-1946104256,0.021832347,0.849369,TmV2Uy7670LsgLI2xK6rHm4JLl6VzrTFEBr2FGZNTBZXDdcOpGTNa2hdKFIr9ea,IG8K6cvQgHBAXqeyWdg2KozCyEUN7iTXqRDrTEuEUOiRY1IBcYJ3HGRZajUatg
RTUJyxLRTNUu7ErXl6pviX9dgHVnG59pcmbo6Wbn8ZmoTgexJpSXT43bZRQwZjTCW6i,2017-10-31 13:01:25.083,2086436072,0.5978372,0.8381305,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,qu9uNvfwXnBufbjTyg9jWApTN6ZRXsKAPdYkMf67syNsUq2EfaUBpvKsN6x
XbsaPx3c2AU3KvSFksqK5jMuSe3rMwfyfyiqbtVYhy69GWXfP0UQpfXUSFYFcuTp3,2017-10-31 13:01:25.083,-1468811720,0.85326064,0.9580046,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,hZXAH2Ic0QeVaoUf0Y6Nq7KOKQgUi1voWiPqFYSYh1A9GNWWSwusdcYjkaf2nDWH6qhAlH
O8dlfcj825cDP0W9qlULQLzewC7HeS8Ea68b6lYeg2MO4D0ynyb33XMSIu,2017-10-31 13:01:25.083,-1740525760,0.45633787,0.7587603,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,mUQLnu1Xk6yTFbuZik3QtcawzMnSEyJcXugZEF4PqMzh8JW3aXE6IKcCGE7Spdj8uk6p
hIgugNQAgpNUtqM9RXt66dUaKmYLrQl8cFjxxxxihcMieYx993yjunPBdYR67cx,2017-10-31 13:01:25.083,122925492,0.6569775,0.93271756,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,rizWk7BvLyc59kOeDCXLQJBkeoHCGfKn9EPl3Ae9GHxUrVWLiCUHq4l8fB9VHIYV3DX
CGlBghltp19nTOgnpsei1QXqP7dUY1Wra4rbuCjbB7Bg1PDHHGcbyDwgtg99,2017-10-31 13:01:25.083,-52021668,0.8721277,0.87716854,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,LgKpiInqGes06tO7DQTggSuknQsrc3MAK3fNqW0Sdm02vuKDMgBYidz9448384g
tj106ACvj5HKzfchfkcsoKRJfUnKn9lQz0IMGFi03IXMVfCMsPgfYJWx7i2NdHXYo,2017-10-31 13:01:25.083,1870949960,0.8385401,0.70004714,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,pNlDrCgq8hhdXl2XZ5qwFGqNFOBTPEcvWOGYJiFdH39V8xV5dMYT1RXOuFE1v
HXuF6u6zLVTEwXfYbWcGPz9EUF1JkLoJqVt0D81FETApj1IuVFPisUGbZm2p9L3blqifT,2017-10-31 13:01:25.083,141655856,0.23688,0.26678365,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,4Uxe7EUjdXuywPQ79JqjK6yGG9v6YsuTcNDZu6OnOSKiWDlpI6MPYFsHoAyR92FAZ4xam
PlkWrL9g2rjX02XwEy0Nac7faUeuCwuqhow1yOVgF4jP7STzuB1vy1kH3nmW7,2017-10-31 13:01:25.083,2036646548,0.3783481,0.67788845,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,wk8avkhllFxAjJDUqV1982qstVFUiul2CwaaOmYJDRTQatdUpK30d8jT4hxcSx8
ABVBQljckW886vmw4GJJRLkOIUt410EVgqz7dBVkrOexBewLSugue2UtHd,2017-10-31 13:01:25.084,1992879428,0.81747323,0.025947154,LA9qf96BdS1bqcwGhnUN42DBfMxTOleFB0dTnigjFeDbzqb8xpVuQpDJ9D0ubqA,bbYV0EFvRsTzjqe1ynr2vqnxa0rdcKb7lT5AIPXziUcKpf5Wy0depUQOVHvHzXFl
AK52XWD8ynBnQL8ngJusQpH6KxSII5tc6J35fJoLdZbr2pgGPOAuMruVRrSw8,2017-10-31 13:01:25.084,804196472,0.5367767,0.23311561,HpcwLkPkW2mfNM273ASvK56UoEnN0jwpRHVPn4DQZNdOnEmykivdaElJvaOyvvAAt0Ljpt,biEmRPOVQc9HUulsQkF6XeNYOXX7RlfmEOfsSI7TXlOAWuXFkeriHGHI8Ry2MJ5
