ID,timestamp,durantion,consumedDisk,consumedCPUrate,status,parentJob
MzH6zcAzxsiDeumF3o50ZMEqck,2017-10-25 15:08:16.339,-1919231043,0.48442948,0.3830952,2013931357,VD7uMQ8tyoUWzsDUFqM8Ek
hfPb3SBgqradBjcZIHw2Ui5z,2017-10-25 15:08:16.339,-1165050377,0.81402224,0.14670056,1972934731,VD7uMQ8tyoUWzsDUFqM8Ek
HUk1IqfQ1cUPVosypTzqYPvh,2017-10-25 15:08:16.339,-946159422,0.806545,0.47026122,1903024582,VD7uMQ8tyoUWzsDUFqM8Ek
c4CypOwEa2Fxwe4rP0ejezd,2017-10-25 15:08:16.339,230644084,0.97649527,0.6006368,-1335087995,QgTNoEItuBkONZDzgNbkKyr
iNPsZ0Lz1p62EjjZdktiNIqk,2017-10-25 15:08:16.339,1037996790,0.30515426,0.41351008,-148785348,QgTNoEItuBkONZDzgNbkKyr
DWKctkcen4yEkmykxgytaps,2017-10-25 15:08:16.339,-1330889757,0.35600823,0.56523895,1768477673,QgTNoEItuBkONZDzgNbkKyr
CcebnzjH5kwr7xJtcF6acb7vcO,2017-10-25 15:08:16.339,2092556670,0.41395414,0.69170004,-1565291741,QgTNoEItuBkONZDzgNbkKyr
LNFv1g5p92hmMv63Dk2w6o2tSs,2017-10-25 15:08:16.339,393949583,0.53736275,0.047951937,-596353615,QgTNoEItuBkONZDzgNbkKyr
JsH7wcAxt7xuI3hUaYTZIZ,2017-10-25 15:08:16.339,309419711,0.90382415,0.093491554,-1084885980,QgTNoEItuBkONZDzgNbkKyr
M9JsCM2pErpCMlESwwDopHl,2017-10-25 15:08:16.339,-913321240,0.5048877,0.50107485,725382719,QgTNoEItuBkONZDzgNbkKyr
8VKKDN3JirZ0fcUTKYoDt8,2017-10-25 15:08:16.339,1111544407,0.9348213,0.9741118,-1054372135,QgTNoEItuBkONZDzgNbkKyr
jCDJwI5FiZ4xcBJrX3zkyDUUH3,2017-10-25 15:08:16.339,690767590,0.9692634,0.41911018,2137524207,QgTNoEItuBkONZDzgNbkKyr
zBAkm1mB1eqohi9fjIxe6Evo,2017-10-25 15:08:16.339,942152276,0.067783356,0.72728395,-1378324566,4tDcrBK6rCc0HWtYalc1VOEeXi
LHksbEQplmuKZFbXnjCq1Ivc,2017-10-25 15:08:16.339,-2063381246,0.11798525,0.36072695,2103817956,4tDcrBK6rCc0HWtYalc1VOEeXi
kPDWnntvN3wZzh9QJsiPGN8IF,2017-10-25 15:08:16.339,1862499952,0.38880867,0.80718815,1360309011,4tDcrBK6rCc0HWtYalc1VOEeXi
gMoLgyEfLuD2g7bfDF6IOTSR,2017-10-25 15:08:16.339,-1019154138,0.67505777,0.48574883,1388892743,4tDcrBK6rCc0HWtYalc1VOEeXi
vtQOb867rhqmVwoByIlVHe,2017-10-25 15:08:16.339,1458200125,0.22326112,0.12762713,1181966038,4tDcrBK6rCc0HWtYalc1VOEeXi
7kvZQvs3VFtgq2CDWtr27UkF,2017-10-25 15:08:16.339,-1683447725,0.89310306,0.35673946,-1789161788,4tDcrBK6rCc0HWtYalc1VOEeXi
UgdmAJak6m0hzA67SgYGmd,2017-10-25 15:08:16.339,-2146432617,0.19013709,0.18664956,1941408745,4tDcrBK6rCc0HWtYalc1VOEeXi
4wvQNetTbEty7mXTOYSHiuP4,2017-10-25 15:08:16.34,-884970590,0.5165308,0.8607486,1531753170,4X1VQCvcDlFIdVTlnL1IsYniP
vKY3d0QxmUJ1ODAQJVQmKST7m,2017-10-25 15:08:16.34,-1338349979,0.4709822,0.7604211,-467330485,4X1VQCvcDlFIdVTlnL1IsYniP
jMjElZVVycXfsBteBEn2t0wL2Y,2017-10-25 15:08:16.34,-996640466,0.3526371,0.1590181,1082587253,4X1VQCvcDlFIdVTlnL1IsYniP
gpnpOb3ZUwXh14nqg6X3AlGlQ,2017-10-25 15:08:16.34,-734973266,0.26129752,0.2208277,-375404793,4X1VQCvcDlFIdVTlnL1IsYniP
KPym7oxp17yrn94mDTUHiK,2017-10-25 15:08:16.34,157914191,0.19257373,0.4681899,799651091,4X1VQCvcDlFIdVTlnL1IsYniP
wKzZJuJNC38ItzBfqWOqF6ndb,2017-10-25 15:08:16.34,-1263501244,0.8685159,0.12128955,-1031218325,4X1VQCvcDlFIdVTlnL1IsYniP
cSXdLvWCoHd52xxL197ZdvT2cK,2017-10-25 15:08:16.34,-1983071756,0.20570225,0.0022579432,1383145325,4X1VQCvcDlFIdVTlnL1IsYniP
MtUwjfZVhM72UO1SC5oRMj,2017-10-25 15:08:16.34,986049618,0.56810564,0.9471742,129657487,4X1VQCvcDlFIdVTlnL1IsYniP
XYAGPOk5xJ54laJs82uBcjP,2017-10-25 15:08:16.34,191529733,0.15860122,0.641817,1085233703,4X1VQCvcDlFIdVTlnL1IsYniP
DAYruUyEpGyi1LPO8TdtPXk8,2017-10-25 15:08:16.34,-264413325,0.70695335,0.09501886,-1157233139,ryhbaSGsIQlrsZhVdUEfkS
ypPudG1CDch12n3x4KFhCo,2017-10-25 15:08:16.34,2111936576,0.6541291,0.69146556,1572388509,ryhbaSGsIQlrsZhVdUEfkS
AObYF91bSbd2fwSJ1PHuUFt,2017-10-25 15:08:16.34,-1701701253,0.46594113,0.11470145,132068614,ryhbaSGsIQlrsZhVdUEfkS
tWOSG8GT292AXLArU2Wcnz5hhy,2017-10-25 15:08:16.34,371827459,0.10639429,0.26431978,-1578915483,ryhbaSGsIQlrsZhVdUEfkS
UqRVarWsFXR9kiekS4k00fYSO,2017-10-25 15:08:16.34,-1640122888,0.22537804,0.4405437,2019207503,ryhbaSGsIQlrsZhVdUEfkS
xYhSEtLnMohIEZUupJvea5Uad,2017-10-25 15:08:16.34,-1493628756,0.84138006,0.5256458,279255886,ryhbaSGsIQlrsZhVdUEfkS
f1PAk1nm1vDGHQyGYFZlAgA,2017-10-25 15:08:16.34,-1159950394,0.9987593,0.8669841,-1520790440,ryhbaSGsIQlrsZhVdUEfkS
F3TUob3YEWU4htAZVmFqqNS,2017-10-25 15:08:16.34,-1443122677,0.578552,0.45433795,-1880087519,ryhbaSGsIQlrsZhVdUEfkS
cbS9V5Hisr5gycBzcmUZNUbb,2017-10-25 15:08:16.34,-410183352,0.2804771,0.21616966,-1998334485,LJy2A5GFH9s7fg6Y9VC2Pqj
S1HrWhU6VA98SDnIqNWIk3R1G,2017-10-25 15:08:16.34,779945276,0.9584732,0.15563476,-1995918147,LJy2A5GFH9s7fg6Y9VC2Pqj
cgmooUCSJKmgZofeMA1sT8t,2017-10-25 15:08:16.34,-797869803,0.04346901,0.7403489,931084020,LJy2A5GFH9s7fg6Y9VC2Pqj
VE6hW4lkJn4vgacaydS6Akvox,2017-10-25 15:08:16.34,-1377687169,0.36231887,0.96062094,357016365,LJy2A5GFH9s7fg6Y9VC2Pqj
axJQROgZIL8MPlFFmdJOhuPf,2017-10-25 15:08:16.34,1978743468,0.8829066,0.98292804,80502500,LJy2A5GFH9s7fg6Y9VC2Pqj
K104roFZz1LcuzEc4DuUBotUzY,2017-10-25 15:08:16.34,939617724,0.21462536,0.53580254,-65371590,LJy2A5GFH9s7fg6Y9VC2Pqj
xO9hsB5yrWdHfM9vYCdCz82,2017-10-25 15:08:16.341,-1016726099,0.21305162,0.20015377,1666831976,LJy2A5GFH9s7fg6Y9VC2Pqj
9Qu2waY1lUHnrWonEJNk37nt,2017-10-25 15:08:16.341,-145244441,0.26518697,0.79609144,1222940269,LZASqAINSoS7exYXHMYvwtup
27k2aH9UHBn94Il2mTAncA1IJO,2017-10-25 15:08:16.341,-1486965136,0.8311436,0.21054667,1897531294,LZASqAINSoS7exYXHMYvwtup
BhDRAntvOjUrueuCWov8OcL0,2017-10-25 15:08:16.341,615964984,0.5687681,0.9532669,-856528973,LZASqAINSoS7exYXHMYvwtup
dbdg8W64qQMGQ5XZxW3pBH,2017-10-25 15:08:16.341,1140408096,0.7567949,0.69754505,820553761,LZASqAINSoS7exYXHMYvwtup
j3JZUNBQAmWIgte6BigqPKwE,2017-10-25 15:08:16.341,1585682431,0.6104983,0.21263623,560980581,LZASqAINSoS7exYXHMYvwtup
OpfMbqr3uCyRXDNNejBZbd9z,2017-10-25 15:08:16.341,30525076,0.4379006,0.0039637685,-910388718,LZASqAINSoS7exYXHMYvwtup
aWvknTECZrUliV7EZYSqEGn,2017-10-25 15:08:16.341,1880149026,0.24062681,0.12343329,855436319,LZASqAINSoS7exYXHMYvwtup
GP9Yl67aZ3RgnS1M4vvi5YK,2017-10-25 15:08:16.341,-1185022834,0.6292195,0.721458,114553233,LZASqAINSoS7exYXHMYvwtup
8K075Q1lCtWqKCtY6sXfhUiZx,2017-10-25 15:08:16.341,-310527921,0.42150128,0.04733461,895387686,LZASqAINSoS7exYXHMYvwtup
tZ5Q1viZ6vKRyJTVaIt5hVTbT,2017-10-25 15:08:16.341,1407178115,0.17875946,0.46284962,-323089985,BFcp1wa7MWYJGiWk1HKROT
wcrRDDxwTCVUY8F5agHequxn,2017-10-25 15:08:16.341,-262581690,0.46737534,0.92312044,1922565331,BFcp1wa7MWYJGiWk1HKROT
NqNVXoLJ0JyGxKnkixq4cTq,2017-10-25 15:08:16.341,1361937537,0.37587792,0.06780714,1353695960,BFcp1wa7MWYJGiWk1HKROT
HPNwtG4WBHzNFbE5nOveqw,2017-10-25 15:08:16.341,1487423496,0.64635247,0.62659883,469889535,BFcp1wa7MWYJGiWk1HKROT
N6Fjm5KRU9fDJZVXg0OSY1,2017-10-25 15:08:16.341,1884492295,0.97757065,0.07224953,-1384507812,BFcp1wa7MWYJGiWk1HKROT
Mn8o9Iw6eGrur0SSankZEWNQ,2017-10-25 15:08:16.341,-1631107220,0.637723,0.6694431,1462813252,BFcp1wa7MWYJGiWk1HKROT
N8FFUq5MQnaLi1mwF1YDhrz1aM,2017-10-25 15:08:16.341,1038881242,0.52608216,0.45928144,1932638682,BFcp1wa7MWYJGiWk1HKROT
s7avjEKe5jl91RjI9Qjo9S0,2017-10-25 15:08:16.341,1687854543,0.19815874,0.15431231,1737396016,Jd4LCe8jTnuPtygz9zTWSRcAs
krPxu0MgPB8PWwlzqkH6VY5pxy,2017-10-25 15:08:16.341,-1299100630,0.06301129,0.37398583,1733789113,Jd4LCe8jTnuPtygz9zTWSRcAs
R2UWGQ5kq4YrB8eqajO7RqCK,2017-10-25 15:08:16.341,988636188,0.36005914,0.2989599,1212058830,Jd4LCe8jTnuPtygz9zTWSRcAs
zqx2vZO179b0iVijT359MaKb,2017-10-25 15:08:16.341,-320055347,0.102555096,0.1611169,-899788671,Jd4LCe8jTnuPtygz9zTWSRcAs
NQU4Jnj3hva3CfsH1MQeWKkl,2017-10-25 15:08:16.341,-2097708563,0.7954502,0.8719076,409275813,Jd4LCe8jTnuPtygz9zTWSRcAs
ciDxcGtj7ipoZQT3fMbYNa,2017-10-25 15:08:16.341,1547785766,0.71533,0.2162478,794548022,Jd4LCe8jTnuPtygz9zTWSRcAs
oqUY9P4gLSQLz43LsCVGoACTq7,2017-10-25 15:08:16.341,645407069,0.73013234,0.92855805,-1404246593,Jd4LCe8jTnuPtygz9zTWSRcAs
4q3he9r9HmNKBZbWRDH6CkO,2017-10-25 15:08:16.341,-696485106,0.20631427,0.3171494,-3046887,54WGkqspMKZeaLrrEC5JFQ
KcMsSrvFz1d5A2ZlhmyJgOhoG,2017-10-25 15:08:16.342,1823686501,0.06388265,0.7782566,1477975484,54WGkqspMKZeaLrrEC5JFQ
lYHbDtOJTlrmVWNgfQGup1oMV,2017-10-25 15:08:16.342,-106202886,0.78564703,0.08582443,1499332188,54WGkqspMKZeaLrrEC5JFQ
lzXkNMJiAKi5uYdVVkicFm,2017-10-25 15:08:16.342,-718507765,0.4384694,0.2322455,-545414370,54WGkqspMKZeaLrrEC5JFQ
91qTkOfXRgRFGdbdCuA9BWfH,2017-10-25 15:08:16.342,-998990076,0.98835945,0.010075748,-792316793,54WGkqspMKZeaLrrEC5JFQ
IQUhKVit5WI2Dqt4FndioZB,2017-10-25 15:08:16.342,-478583670,0.61366963,0.85563,-455843979,54WGkqspMKZeaLrrEC5JFQ
w3iiZtHdwgwAtaZR71efe70Yo,2017-10-25 15:08:16.342,-1380787568,0.09503037,0.42634594,-381369563,54WGkqspMKZeaLrrEC5JFQ
w4n2foFjxVf6YeiA9TAxof1,2017-10-25 15:08:16.342,-1805329751,0.70166093,0.868638,-325768956,54WGkqspMKZeaLrrEC5JFQ
DODyq61cJYWQ2Lehp9ZEG7Oi,2017-10-25 15:08:16.342,1861905217,0.17838287,0.7052929,-1869044411,54WGkqspMKZeaLrrEC5JFQ
Q9lHvxz8eK4ka9xiXWg0V2A,2017-10-25 15:08:16.342,-1656641963,0.1871528,0.3744673,-1652078354,KIG0DOgEtRZJaKkAcrK2Eg
xvRTrJ7EyBBtD4v6EXBa0n4,2017-10-25 15:08:16.342,1401631050,0.40103084,0.2836709,993428121,KIG0DOgEtRZJaKkAcrK2Eg
unZP8R4rYEvgLv1cfsFjS0,2017-10-25 15:08:16.342,-285636873,0.9265501,0.8467211,-675588653,KIG0DOgEtRZJaKkAcrK2Eg
54lz61z8Y3Egf45WKSexji,2017-10-25 15:08:16.342,1499425802,0.64262146,0.5765893,-1626960822,KIG0DOgEtRZJaKkAcrK2Eg
UwrAnpjSKPNN592jOUMdl4t,2017-10-25 15:08:16.342,-1747990662,0.45267075,0.17405087,-1745794752,KIG0DOgEtRZJaKkAcrK2Eg
ezzsfo2pvwoSaNDcZ6HorqwROF,2017-10-25 15:08:16.342,-317284964,0.41938877,0.44908065,-1989394847,KIG0DOgEtRZJaKkAcrK2Eg
zIrhZCD2ObBaTtMHsx9aXCDeQ8,2017-10-25 15:08:16.342,532896221,0.38119352,0.8852002,-658601148,KIG0DOgEtRZJaKkAcrK2Eg
YjFwIqtQAjrRbgnU8c0E4qMSbt,2017-10-25 15:08:16.342,-10743569,0.1272124,0.5109794,293084017,cnBCXdwjPQ789eaFkv5tE7kqX
jiLyRlvNi8XjIHgpfnutWj,2017-10-25 15:08:16.342,1129274413,0.053759634,0.023192883,-1987441023,cnBCXdwjPQ789eaFkv5tE7kqX
RQurTf3AMcs5Z0QC66FBLp,2017-10-25 15:08:16.342,-255963141,0.6817015,0.8270209,-271665246,cnBCXdwjPQ789eaFkv5tE7kqX
WhL9NxuQOpkPOHaQXlKAv0U,2017-10-25 15:08:16.342,-1725779328,0.39372808,0.09742826,33527615,cnBCXdwjPQ789eaFkv5tE7kqX
NiSOmZd5EzdTGqKUaWuogs9,2017-10-25 15:08:16.342,891916317,0.6109299,0.7177059,-1347068748,cnBCXdwjPQ789eaFkv5tE7kqX
Z3dFwo0RPLMOpDChx4IcnGN,2017-10-25 15:08:16.342,2097106007,0.17360109,0.79176867,742044918,cnBCXdwjPQ789eaFkv5tE7kqX
spioSkXwzKKrpeVIMWILGHJJ,2017-10-25 15:08:16.342,-1750813356,0.21662283,0.2128501,-1930379880,cnBCXdwjPQ789eaFkv5tE7kqX
X8biARGj3osrZMPUGwLNuk2Fl,2017-10-25 15:08:16.342,-1737382362,0.3197813,0.7647999,568849136,cnBCXdwjPQ789eaFkv5tE7kqX
2W7X2n1NKxIPaSVdyCXvYQ4yS,2017-10-25 15:08:16.342,181588783,0.36347085,0.48203194,546090879,cnBCXdwjPQ789eaFkv5tE7kqX
7E4zdSK5XFRgIvvCbgUtGDC,2017-10-25 15:08:16.342,-1030608068,0.9006978,0.54223895,-1775800877,FNxZQD30AnYo7EKRebcqCBZi
rJHL3gPUP4FkIy8ceKqLU2C,2017-10-25 15:08:16.342,694635567,0.15939343,0.36284858,813544197,FNxZQD30AnYo7EKRebcqCBZi
llksc0c8idtyNph0h7n0B6yIu,2017-10-25 15:08:16.342,1297682079,0.189268,0.32403392,1578557421,FNxZQD30AnYo7EKRebcqCBZi
2UmAWIvG2OL6fkYFdmZ2VLZyz,2017-10-25 15:08:16.342,-226914344,0.027424693,0.3820656,-768827943,FNxZQD30AnYo7EKRebcqCBZi
tPsV9zqGPsTK01VpXWtGcG,2017-10-25 15:08:16.342,-2029214645,0.16964465,0.6107588,93009510,FNxZQD30AnYo7EKRebcqCBZi
o10r2yCuwW6Gm3PMoK5RByoI4g,2017-10-25 15:08:16.343,1039149841,0.68982255,0.29388785,1887945680,FNxZQD30AnYo7EKRebcqCBZi
PeLjyoBER2yAB8dvUY0wrpgO,2017-10-25 15:08:16.343,263785359,0.9333,0.32568955,-1982743134,FNxZQD30AnYo7EKRebcqCBZi
eQQs0wl31xrt3uik1jisJ5an,2017-10-25 15:08:16.343,-2084324077,0.42139095,0.8894233,-695359751,FNxZQD30AnYo7EKRebcqCBZi
HYRQ85WY3PEnDyu2sPUqzl,2017-10-25 15:08:16.343,813075513,0.8926211,0.7108356,-998633887,FNxZQD30AnYo7EKRebcqCBZi
Dk7IDUcuSUXsy8Q5urZzw11Smv,2017-10-25 15:08:16.343,-2124606484,0.52552813,0.062170744,1805723097,5Xk1Bfkxs5c7UeFLCwiw8mfjDg
VZxwvn1WD6s29TlYZyGe6CPmj,2017-10-25 15:08:16.343,-1284018387,0.67393845,0.28584337,421225155,5Xk1Bfkxs5c7UeFLCwiw8mfjDg
Rr7AyndhprEiNmndHOYSVjvRxH,2017-10-25 15:08:16.343,-595863596,0.5270993,0.3871243,-292077933,5Xk1Bfkxs5c7UeFLCwiw8mfjDg
carekdlRQgGKgZFTqRqYdXIC1,2017-10-25 15:08:16.343,294677249,0.17291242,0.16846156,-2080783161,5Xk1Bfkxs5c7UeFLCwiw8mfjDg
ODTpna8F74gQjTDZzyJ9ObwAyI,2017-10-25 15:08:16.343,-1917284278,0.9312843,0.8445994,1967124959,5Xk1Bfkxs5c7UeFLCwiw8mfjDg
dqQ7ruZgYcKg3pOO25UyiVkew,2017-10-25 15:08:16.343,1807787318,0.9927597,0.3457284,-1502581466,5Xk1Bfkxs5c7UeFLCwiw8mfjDg
WqSsDGoO6QBvQiWRc48yBOPHq,2017-10-25 15:08:16.343,2055431288,0.43118578,0.3653304,-1707214702,5Xk1Bfkxs5c7UeFLCwiw8mfjDg
OZwlohFKoxIbQipB6huYkcI,2017-10-25 15:08:16.343,2038538272,0.2814412,0.08375448,387176022,ROeL6mkWxn04oRVZJg8fwe
I8mxrLHVc2k2YbLO2600Z8DHqc,2017-10-25 15:08:16.343,83732588,0.17249441,0.57072383,-1298116300,ROeL6mkWxn04oRVZJg8fwe
p9LoFMnAHFo2SMvQthPKGmaDrV,2017-10-25 15:08:16.343,671744203,0.45414245,0.70733017,-1880991338,ROeL6mkWxn04oRVZJg8fwe
fZ0J2LFTIY1MgeEV96sK2z,2017-10-25 15:08:16.343,-1878982944,0.8386982,0.26583648,1122979936,ROeL6mkWxn04oRVZJg8fwe
u6zoRhrUPbEL2dM5zECCV5UU,2017-10-25 15:08:16.343,-1711339494,0.40630174,0.6954487,721778236,ROeL6mkWxn04oRVZJg8fwe
x9GN3ZqH5IYIY3YPTq7P1rV7D5,2017-10-25 15:08:16.343,-1931538703,0.26817995,0.7527605,-34713055,ROeL6mkWxn04oRVZJg8fwe
VplW8ZvZP77ltStQTqXFpV3,2017-10-25 15:08:16.343,-1745479821,0.11765063,0.8635393,278719613,ROeL6mkWxn04oRVZJg8fwe
k3OymmrWe6ngXbbHnQIDugpuS,2017-10-25 15:08:16.343,-839846254,0.3759995,0.052917957,1235887508,ROeL6mkWxn04oRVZJg8fwe
RbtUusiqKHS1WbqPO12r8OkD,2017-10-25 15:08:16.343,28841994,0.74572057,0.5466122,759754179,BdIhLHbQTNopkTvMFIscKuoG
WfBZ4sPm9KnpWshTliWpRlnn,2017-10-25 15:08:16.343,-1563877136,0.5126929,0.14057058,-154267934,BdIhLHbQTNopkTvMFIscKuoG
j8EbH1MUnOod8WKV2IE8cQM,2017-10-25 15:08:16.343,1810224495,0.06942862,0.3812176,1910734541,BdIhLHbQTNopkTvMFIscKuoG
GvTVUaa595OwejORNSCocJ2NW,2017-10-25 15:08:16.343,-342278928,4.6896935E-4,0.49290115,-1155981977,BdIhLHbQTNopkTvMFIscKuoG
OqGYb6RIUUNoyvRoCvrsEO,2017-10-25 15:08:16.343,222580808,0.34509355,0.6874443,634683185,BdIhLHbQTNopkTvMFIscKuoG
CGtaaQjdSk0hh7q816kTQs,2017-10-25 15:08:16.343,1807564380,0.12947792,0.51793617,1991153817,BdIhLHbQTNopkTvMFIscKuoG
Xd9nxmwKv3eecfEsBv3ar8,2017-10-25 15:08:16.343,-2055149403,0.57008404,0.3383811,-905636672,BdIhLHbQTNopkTvMFIscKuoG
DkulKttA1eL3vUax7d0QplKg,2017-10-25 15:08:16.343,1206717437,0.96929526,0.28932238,-711683665,BdIhLHbQTNopkTvMFIscKuoG
CY4tXUmYntrmzg3UUPCrggW,2017-10-25 15:08:16.343,-671981191,0.96333957,0.5457549,-1748691621,B05yB4SGJyH2zQVb5j5iIhuD
R4YpJU1NVEiTUiFUtOjfb8uEp,2017-10-25 15:08:16.343,-1758869310,0.4325664,0.32515472,1191526568,B05yB4SGJyH2zQVb5j5iIhuD
ZzGtjFWqAXXVMeGoDbBCE12U,2017-10-25 15:08:16.343,-565964712,0.09143102,0.12637413,230399176,B05yB4SGJyH2zQVb5j5iIhuD
Fzq2bYQFudGeq6ECm70B5I,2017-10-25 15:08:16.344,-1977032738,0.69127613,0.13004357,685650495,B05yB4SGJyH2zQVb5j5iIhuD
miyk0m2sg0jtR8AYPWaLnql,2017-10-25 15:08:16.344,-1960833447,0.98465997,0.5559643,939814159,B05yB4SGJyH2zQVb5j5iIhuD
vQgIuIyMgfKSvUl7a2zxcAB,2017-10-25 15:08:16.344,445504154,0.24003863,0.94580615,1344032622,B05yB4SGJyH2zQVb5j5iIhuD
t39T8JjVVj98FLUs3UsV4xjO50,2017-10-25 15:08:16.344,-61592514,0.63421553,0.22831947,1536233904,B05yB4SGJyH2zQVb5j5iIhuD
P3EivGp96Zh0WeUmcNE2WXPZU,2017-10-25 15:08:16.344,552784013,0.9501335,0.02020818,1528925860,jiBYwZ7r94SdQ7kt7RB9H74
CJYlUVd0Tj4YBKH53i42iu,2017-10-25 15:08:16.344,-1876649113,0.22454715,0.06383222,1293914053,jiBYwZ7r94SdQ7kt7RB9H74
EIax0B4c6z4tR3WLpMbJ7FXx,2017-10-25 15:08:16.344,874042516,0.79239976,0.5622514,1870221134,jiBYwZ7r94SdQ7kt7RB9H74
D0SPKQqVvIHKp5ZgKvTcwNB,2017-10-25 15:08:16.344,183599031,0.43307364,0.9034869,-413080206,jiBYwZ7r94SdQ7kt7RB9H74
E9ClYhwNmFn2kOxilknV9eD,2017-10-25 15:08:16.344,-46466653,0.4177677,0.59450376,-1679205433,jiBYwZ7r94SdQ7kt7RB9H74
Zk6Bwpxju0J8QOhHmo6YLui,2017-10-25 15:08:16.344,-1417859793,0.021282792,0.9777158,-1399599717,jiBYwZ7r94SdQ7kt7RB9H74
nmzAHP8XxXabZIDvCqYPkgS,2017-10-25 15:08:16.344,1989309783,0.08633226,0.7023776,1479492958,jiBYwZ7r94SdQ7kt7RB9H74
LPxzjP1ni205xB3AANuiImRs,2017-10-25 15:08:16.344,-822227101,0.47016096,0.55321485,335016193,jiBYwZ7r94SdQ7kt7RB9H74
O9KRMuxSoiHp9dl3PXy8nYp,2017-10-25 15:08:16.344,1271366880,0.48621422,0.6614057,202183521,Gv6zMlXwDnLuO95G36So02c
sm3kcmP1TCBUd8IAg8Kkfghh,2017-10-25 15:08:16.344,1088471792,0.7988198,0.512135,1570315968,Gv6zMlXwDnLuO95G36So02c
RgWnVGAPj1ceDw6nybBw74IS8,2017-10-25 15:08:16.344,1112157847,0.42272115,0.91253704,625521517,Gv6zMlXwDnLuO95G36So02c
tWlbGCxdFhdjdprfAzDYSMPZ,2017-10-25 15:08:16.344,695839379,0.24186713,0.61244774,409715627,Gv6zMlXwDnLuO95G36So02c
ndQnXI0xiPVALKOXxSh50Z,2017-10-25 15:08:16.344,-237846212,0.43258643,0.70786846,771372873,Gv6zMlXwDnLuO95G36So02c
MenjfdzCsR1NSMNEhdwFta,2017-10-25 15:08:16.344,331273213,0.7857931,0.1856147,-1402012612,Gv6zMlXwDnLuO95G36So02c
qQCFLLgMhPHI2mbSoGpz3nNnj,2017-10-25 15:08:16.344,-780373042,0.85812515,0.042717457,-1144119089,Gv6zMlXwDnLuO95G36So02c
WMu8N69KcHDfjeWN6RluBRIwVW,2017-10-25 15:08:16.344,-867938634,0.14499605,0.84964746,-167139696,Gv6zMlXwDnLuO95G36So02c
vLpT8vBCgWkwTocsIy1yI9ME19,2017-10-25 15:08:16.344,246431358,0.7481114,0.493172,1710744747,HueMyjWXrcRnKNIkWVpNBSL
94LVVQOuyXJ3w4jz8RorJfL,2017-10-25 15:08:16.344,-556442342,0.4374634,0.21079135,-1829656896,HueMyjWXrcRnKNIkWVpNBSL
NTomwvKK4T4JXWnQnGjynpjtfG,2017-10-25 15:08:16.344,826731499,0.9086555,0.57145405,40616610,HueMyjWXrcRnKNIkWVpNBSL
8whIEIjY2Iy3aKpE0IMVSkKWR,2017-10-25 15:08:16.344,-1585581014,0.6565002,0.36798495,211898113,HueMyjWXrcRnKNIkWVpNBSL
y3xF29gFm3M3tOoMSKGQQIqHZn,2017-10-25 15:08:16.344,969729657,0.062134683,0.10680783,523125825,HueMyjWXrcRnKNIkWVpNBSL
w81vll9yMyC5sdQm4uOrG7pE,2017-10-25 15:08:16.344,-285094613,0.58463615,0.22365487,-1251529584,HueMyjWXrcRnKNIkWVpNBSL
ucORhJeabM61bLqJjZ5WFJR,2017-10-25 15:08:16.344,-1004583374,0.9817967,0.5277724,-20886929,HueMyjWXrcRnKNIkWVpNBSL
dqhZFnQHXZyWlsFASGMMuir,2017-10-25 15:08:16.344,354745879,0.9798991,0.8428279,-211171112,kqbXeR9voJVQnq4O3Hb6YOv
atpLzHUFM7MrHLxp629tArqg,2017-10-25 15:08:16.344,309580680,0.23196137,0.5404486,442226846,kqbXeR9voJVQnq4O3Hb6YOv
nn7aHZVWNfwEXhQgmlVKpyz0,2017-10-25 15:08:16.344,-1268331378,0.53538334,0.008874357,1127535130,kqbXeR9voJVQnq4O3Hb6YOv
ktTO5rRYtaSnW9jaRXlMTJy9D,2017-10-25 15:08:16.345,-183632571,0.7384079,0.81832933,1816401274,kqbXeR9voJVQnq4O3Hb6YOv
IGo56k9PgPBaGZGXUzLXiAv,2017-10-25 15:08:16.345,757343055,0.78472805,0.9551687,-1086045334,kqbXeR9voJVQnq4O3Hb6YOv
8Tl6ufY3na0GQJYh9wzKHJ0lL7,2017-10-25 15:08:16.345,-490189660,0.2634678,0.022345126,-84494840,kqbXeR9voJVQnq4O3Hb6YOv
OgOSiDn9akCWF99Pw1r1fE,2017-10-25 15:08:16.345,1074778993,0.25092041,0.33006132,1930504055,kqbXeR9voJVQnq4O3Hb6YOv
bRHyBdCE6WpiQPbU0dmXkM7g,2017-10-25 15:08:16.345,1551517447,0.040526927,0.038786173,1938369157,GUkOpV5np9qZu02HHqlZ6h6Gd3
26IWotkbFqvi6mkI5CNWGCbD,2017-10-25 15:08:16.345,1401587128,0.00867486,0.9338117,1027468857,GUkOpV5np9qZu02HHqlZ6h6Gd3
FS4vzGaGXX5IyuW66nl9FnL0,2017-10-25 15:08:16.345,78694431,0.7933064,0.1648097,-1113651253,GUkOpV5np9qZu02HHqlZ6h6Gd3
usI6MQ7sQAx3MIa1Vzteyco2,2017-10-25 15:08:16.345,1317699697,0.35238934,0.38108712,2003277080,GUkOpV5np9qZu02HHqlZ6h6Gd3
iguFrsxteQ5xar0wSOE7WeEdq,2017-10-25 15:08:16.345,1779273189,0.70450294,0.12130964,-1892462624,GUkOpV5np9qZu02HHqlZ6h6Gd3
